7,34,9840,1398,3223,135,410,796,1075,502,1640,818,311,669,158,975,3727
9,32,9965,1401,3245,196,566,741,941,482,1746,788,302,664,250,878,3739
19,22,9840,1313,3227,338,1067,806,1057,406,1595,714,339,530,148,929,3770
3,38,10040,1467,3390,166,513,707,987,494,1710,826,304,693,223,1035,3807
3,38,9865,1363,3265,133,433,746,1012,516,1759,800,333,760,211,946,3605
27,14,9890,1576,3499,347,893,694,829,425,1648,901,308,459,225,858,4193
4,37,9865,1371,3247,113,409,589,841,538,1671,814,369,748,161,1021,3444
20,21,9990,1337,3214,254,729,764,970,470,1689,792,273,503,196,895,3692
14,27,9915,1498,3465,203,612,886,1139,575,1833,801,319,631,214,910,4085
15,26,10015,1390,3214,211,615,795,1061,522,1797,698,289,633,229,805,3786
16,25,10015,1415,3293,187,590,887,1165,492,1716,853,342,594,180,931,3904
11,30,9890,1434,3282,186,578,817,1085,533,1748,782,307,658,203,902,3871
19,22,9968,1488,3392,230,694,796,1068,519,1765,852,308,557,220,924,4002
8,33,9915,1482,3386,189,590,677,915,472,1662,872,313,599,229,816,3830
9,32,9915,1283,3231,168,528,661,870,495,1738,752,284,580,156,949,3395
17,24,9940,1482,3371,268,753,739,946,442,1635,859,309,487,164,912,3971
18,23,9890,1512,3336,121,379,776,975,484,1758,945,300,562,207,868,3921
16,25,9890,1403,3293,171,541,837,1105,519,1732,896,339,559,169,903,3814
18,23,9940,1399,3349,191,513,719,946,551,1745,784,298,567,180,894,3708
13,28,9915,1466,3360,298,808,656,798,399,1579,914,289,545,147,956,3886
16,25,9915,1425,3354,295,794,750,968,474,1655,842,344,604,147,928,3895
23,18,9890,1487,3319,120,399,814,1057,510,1676,801,408,577,139,890,3908
14,27,9890,1491,3411,184,576,679,959,535,1730,811,335,603,183,932,3845
23,18,9990,1447,3257,190,583,737,976,498,1697,864,370,600,162,836,3821
24,17,9915,1595,3517,211,625,687,915,444,1788,1028,367,574,197,865,4088
27,14,9915,1438,3127,222,592,794,1081,453,1712,819,300,657,236,857,3892
15,26,9915,1445,3319,225,662,671,910,508,1676,873,320,517,139,869,3786
9,32,9890,1392,3319,197,599,684,961,516,1686,766,294,578,208,862,3665
18,23,9865,1417,3069,101,300,878,1165,476,1613,1040,345,684,177,929,3813
14,27,9865,1362,3222,128,384,754,986,470,1638,782,301,501,183,842,3606
10,31,9940,1391,3264,207,633,679,888,477,1684,816,315,669,218,896,3668
17,24,9865,1407,3179,265,782,796,1073,399,1574,835,408,644,123,919,3875
9,32,9915,1422,3351,215,636,651,894,485,1695,860,322,637,203,932,3710
12,29,9915,1429,3308,116,386,728,993,531,1844,845,302,631,248,896,3702
16,25,9915,1589,3622,232,708,727,920,580,1800,948,340,504,218,819,4137
14,27,9840,1451,3340,158,484,791,1020,540,1669,750,348,603,225,929,3851
23,18,9940,1339,3135,146,463,812,1042,485,1706,777,343,583,235,850,3636
10,31,9890,1393,3216,224,661,670,927,433,1638,816,298,573,194,820,3680
18,23,9940,1324,3058,263,710,725,915,401,1705,739,270,643,229,914,3636
27,14,9940,1391,3135,227,649,741,986,455,1654,816,338,583,189,892,3750
10,31,9890,1382,3261,168,532,897,1131,575,1795,790,288,669,195,919,3829
22,19,9965,1506,3364,203,605,771,1120,488,1724,938,335,532,187,874,3986
19,22,10015,1472,3331,228,682,730,999,483,1618,916,376,596,269,977,3902
13,28,9840,1328,3207,242,677,687,909,480,1676,799,278,553,141,957,3585
14,27,9865,1454,3341,176,549,809,1029,464,1709,865,298,553,186,843,3893
27,14,9890,1498,3304,168,458,670,851,440,1720,840,290,530,223,883,3834
19,22,9865,1377,3199,187,579,667,898,410,1616,957,345,537,139,864,3608
16,25,9890,1370,3337,269,886,680,893,579,1764,774,332,607,161,885,3689
16,25,9940,1410,3216,201,551,688,859,439,1658,869,322,630,186,938,3709
10,31,9890,1441,3368,219,641,732,1000,481,1674,829,272,535,146,884,3833
12,29,9940,1306,3106,179,493,798,1043,451,1616,801,323,614,189,851,3589
11,30,9865,1472,3377,184,596,669,895,493,1657,826,371,610,190,944,3797
16,25,9965,1414,3207,198,565,599,821,521,1706,797,285,594,240,784,3625
21,20,9890,1522,3369,281,723,774,981,431,1654,1073,369,534,163,789,4099
24,17,9840,1380,3232,191,554,685,1009,519,1845,817,311,592,261,838,3636
16,25,9915,1451,3263,356,962,697,901,435,1609,880,337,581,160,933,3955
15,26,10015,1276,3123,235,627,637,846,393,1608,764,286,559,196,893,3424
14,27,9890,1334,3104,125,401,790,1076,557,1662,848,282,627,192,1100,3583
8,33,9915,1344,3242,208,638,792,1133,549,1715,739,363,705,197,874,3688
4,37,9915,1456,3340,141,478,703,986,529,1667,789,325,637,176,1020,3756
18,23,9990,1522,3260,209,633,923,1200,437,1622,879,333,632,218,1048,4176
4,37,9990,1464,3447,165,463,687,979,532,1683,858,353,604,212,948,3780
20,21,9865,1411,3280,254,702,758,986,477,1734,792,293,669,166,1013,3834
13,28,9890,1461,3378,139,452,779,1052,558,1654,836,321,510,188,947,3840
29,12,9840,1507,3299,230,622,879,1122,446,1696,805,346,507,175,922,4123
18,23,9890,1476,3276,138,433,871,1139,488,1682,873,369,609,204,950,3961
22,19,9990,1448,3190,179,496,764,1067,497,1705,871,295,548,214,840,3839
14,27,9865,1470,3463,311,864,658,904,484,1699,848,298,531,193,894,3909
25,16,9940,1459,3237,282,761,786,968,439,1719,838,258,517,190,930,3986
19,22,9965,1316,3065,264,767,879,1114,399,1594,708,290,546,155,976,3775
10,31,9840,1407,3150,109,316,864,1099,486,1645,872,297,592,192,892,3787
12,29,9890,1439,3366,327,921,774,1004,514,1734,789,248,557,161,932,3979
19,22,9840,1386,3116,272,726,779,1005,414,1560,877,357,592,204,1005,3823
24,17,10040,1543,3169,254,641,805,1220,425,1750,952,266,583,220,954,4145
7,34,9940,1480,3335,165,475,769,1029,487,1680,817,244,558,147,931,3894
20,21,9890,1507,3301,196,575,713,900,505,1789,895,225,545,212,886,3923
18,23,9990,1356,3189,228,607,791,1063,413,1597,836,332,546,139,1002,3731
7,34,9990,1310,3264,200,626,729,948,509,1651,790,288,567,148,949,3549
11,30,9965,1478,3346,221,652,750,1011,494,1701,829,299,581,138,993,3927
12,29,9840,1453,3305,146,434,883,1164,501,1742,744,306,622,200,975,3935
18,23,9890,1447,3368,247,706,840,1074,465,1701,827,364,616,174,936,3981
31,10,9890,1658,3480,402,1010,771,1042,483,1781,957,294,568,208,778,4489
9,32,9890,1435,3258,232,648,624,874,481,1699,829,297,636,285,867,3726
20,21,9988,1543,3478,242,677,796,1006,493,1695,958,337,527,150,891,4124
21,20,9965,1444,3320,236,708,790,1085,527,1724,852,309,500,235,877,3914
26,15,9840,1409,3226,328,899,800,1019,527,1664,710,281,542,152,951,3946
11,30,9866,1465,3351,284,806,801,1034,436,1647,796,323,537,170,963,4015
8,33,9890,1409,3180,110,351,829,1100,520,1636,920,274,614,183,1101,3757
16,25,9915,1458,3385,251,728,843,1173,546,1697,760,334,578,164,896,4010
8,33,9943,1433,3222,201,560,837,1122,530,1631,789,320,671,198,1056,3904
12,29,9977,1510,3197,244,654,822,1084,394,1560,837,276,661,187,1075,4086
9,32,9902,1467,3388,203,600,768,1042,459,1585,863,387,543,164,985,3905
20,21,9898,1490,3376,277,725,743,997,474,1733,870,235,603,155,1067,4000
19,22,9955,1426,3210,227,704,847,1173,464,1671,720,275,535,164,877,3926
26,15,9992,1456,3209,206,604,864,1093,489,1686,728,288,535,237,976,3982
18,23,9939,1489,3263,183,560,811,1063,393,1587,875,364,613,179,924,3972
27,14,9888,1457,3237,290,731,655,913,452,1573,941,285,438,210,752,3859
13,28,9953,1448,3428,327,940,753,1037,489,1689,772,292,553,142,1002,3976
19,22,9971,1351,3081,255,709,765,1006,386,1666,787,301,562,149,968,3722
14,27,9869,1369,3148,257,774,761,1037,411,1651,771,293,604,191,955,3756
20,21,9932,1498,3248,158,450,833,1042,420,1784,774,280,581,230,968,3987
18,23,9943,1459,3292,273,783,775,1040,472,1713,815,317,572,174,966,3966
19,22,9973,1363,3082,301,793,707,992,389,1529,778,304,512,178,889,3734
21,20,9869,1480,3217,282,780,751,1067,436,1782,872,250,572,210,947,3993
15,26,9892,1455,3278,251,665,776,1045,455,1681,801,290,568,136,958,3937
9,32,9930,1412,3134,171,512,651,857,408,1549,773,279,582,229,946,3646
20,21,9892,1359,3132,236,705,817,1092,402,1656,855,291,545,127,987,3771
14,27,9947,1371,3198,141,411,827,1093,434,1599,740,306,532,144,912,3710
8,33,9892,1361,3012,174,423,919,1274,493,1652,737,278,736,155,1093,3815
10,31,9974,1431,3074,166,399,792,1105,435,1582,742,255,594,182,977,3820
15,26,9877,1464,3233,188,511,860,1139,400,1585,798,315,546,209,846,3976
23,18,10018,1705,3633,404,1059,581,729,407,1710,1120,287,503,158,874,4395
6,35,9845,1355,3115,168,505,643,943,421,1519,705,274,592,247,923,3521
17,24,9965,1451,3267,235,689,824,1052,432,1668,893,302,562,141,860,3961
29,12,9951,1468,3144,272,698,675,938,386,1631,839,274,552,205,917,3883
13,28,9919,1514,3357,293,806,781,1024,513,1605,800,306,609,150,967,4102
12,29,9941,1468,3242,306,800,825,1060,382,1531,781,261,515,115,1009,4067
19,22,9972,1381,3122,151,457,874,1217,544,1672,911,262,613,224,1064,3787
15,26,9940,1472,3369,266,752,880,1178,513,1665,737,329,544,173,960,4090
12,29,9875,1433,3259,199,532,816,1073,499,1698,795,306,595,216,833,3881
31,10,9914,1479,3160,328,825,844,1092,414,1713,829,347,586,188,955,4130
11,30,9922,1447,3255,268,740,703,987,429,1632,873,313,596,180,874,3865
13,28,9889,1462,3382,246,661,768,1035,484,1699,894,305,587,194,924,3938
18,23,9877,1449,3336,300,801,699,1001,542,1780,749,286,570,178,899,3897
17,24,9898,1462,3251,236,728,822,1016,443,1705,808,235,488,167,907,3982
17,24,9945,1652,3488,294,823,845,1146,433,1694,906,384,589,228,882,4443
25,16,9870,1457,3254,241,662,745,964,446,1658,835,276,450,197,858,3900
21,20,9870,1656,3659,380,1089,745,976,490,1722,844,372,543,170,965,4437
24,17,9897,1468,3305,269,802,714,951,474,1796,829,298,548,195,849,3919
15,26,9907,1535,3445,368,1017,738,980,418,1714,932,333,643,181,961,4176
10,31,9897,1420,3250,202,552,857,1087,399,1635,804,298,556,187,879,3899
27,14,9897,1621,3388,324,878,820,1072,412,1759,949,309,540,191,844,4386
8,33,9899,1487,3401,278,861,765,1046,428,1703,788,266,578,190,797,4017
6,35,9889,1378,3158,250,664,683,968,379,1536,840,268,571,160,847,3689
7,34,9933,1496,3406,209,656,650,891,544,1704,796,256,608,179,889,3851
7,34,9834,1528,3429,226,639,595,813,483,1664,790,320,577,152,962,3877
13,28,9898,1430,3211,247,710,765,1073,430,1660,931,260,587,180,920,3872
26,15,9914,1569,3421,327,820,619,805,477,1711,822,300,461,157,789,4084
8,33,9976,1481,3419,246,712,766,1008,487,1713,808,269,558,122,908,3974
27,14,9945,1520,3237,396,1062,845,1162,377,1724,856,283,566,163,871,4281
18,23,9888,1522,3346,155,455,750,1050,545,1698,794,336,552,197,807,3949
25,16,9869,1677,3353,356,903,710,905,342,1659,1146,287,613,208,813,4420
13,28,10001,1436,3285,255,702,683,894,461,1662,775,204,509,177,848,3810
12,29,9914,1522,3273,258,681,826,1048,400,1601,836,308,650,146,948,4128
22,19,9905,1428,3198,288,806,661,871,381,1657,798,251,486,152,789,3805
7,34,9910,1550,3529,153,467,694,918,488,1842,872,270,662,184,835,3947
16,25,9896,1546,3352,271,703,664,827,383,1608,959,285,498,152,807,4027
17,24,9865,1599,3319,165,511,879,1163,497,1670,1038,338,629,166,1015,4242
18,23,9988,1457,3357,282,809,789,1010,497,1703,761,299,523,190,827,3985
16,25,9878,1445,3235,304,821,807,1098,438,1604,738,309,495,204,839,4001
27,14,9902,1471,3105,255,670,791,1040,438,1743,847,314,656,188,980,3988
12,29,9970,1455,3193,259,679,665,915,446,1567,873,294,599,152,875,3834
13,28,10005,1552,3427,255,674,741,938,477,1708,845,292,597,199,908,4100
27,14,9895,1477,3219,329,846,744,1012,444,1706,768,271,501,203,866,4027
18,23,9878,1517,3408,274,837,681,839,448,1724,792,279,490,196,804,3989
21,20,9866,1504,3235,259,703,868,1124,450,1669,796,351,621,193,958,4135
18,23,9984,1477,3305,208,574,687,908,481,1712,811,249,453,169,861,3849
8,33,9850,1557,3530,270,743,854,1106,480,1717,793,331,615,238,904,4238
20,21,9853,1456,3230,314,833,754,943,412,1689,795,260,564,164,814,3980
11,30,9834,1599,3516,318,865,725,881,444,1707,914,301,589,176,964,4241
8,33,9999,1493,3388,273,754,691,920,444,1638,835,285,595,206,831,3950
29,12,9868,1639,3466,260,730,804,1032,495,1725,876,351,515,173,842,4342
8,33,9907,1411,3140,191,544,780,1031,410,1554,710,315,604,171,895,3793
15,26,9909,1493,3340,268,805,674,892,411,1558,880,306,460,219,888,3928
12,29,9867,1461,3351,246,689,762,979,471,1639,810,292,583,157,1006,3930
13,28,9869,1476,3343,293,786,746,937,485,1722,838,234,555,166,870,3991
15,26,9930,1475,3270,327,856,749,963,400,1587,789,281,499,196,929,4026
21,20,9913,1464,3238,283,765,698,868,389,1594,751,290,467,165,844,3909
12,29,9889,1573,3562,419,1180,677,869,435,1688,904,315,570,112,815,4242
8,33,9931,1512,3431,164,482,864,1067,517,1728,845,311,624,176,862,4052
27,14,9858,1461,3212,424,1090,789,1092,379,1734,798,271,542,211,857,4135
17,24,9902,1497,3268,168,551,820,1114,512,1662,781,340,571,208,835,3982
18,23,9914,1629,3337,277,763,819,1096,436,1656,971,305,663,197,880,4354
20,21,9893,1450,3195,303,774,696,925,481,1657,760,245,507,180,867,3899
6,35,9935,1481,3302,291,775,807,993,389,1539,826,289,624,168,966,4060
26,15,10004,1494,3319,301,811,656,833,381,1717,843,245,463,165,808,3945
15,26,9874,1485,3338,243,682,740,927,416,1661,890,260,549,177,810,3953
15,26,10015,1548,3339,188,578,903,1177,477,1640,975,365,620,181,977,4187
6,35,9861,1487,3317,192,593,718,950,455,1614,764,295,562,171,820,3884
19,22,9883,1551,3344,255,712,695,928,437,1640,770,265,466,228,807,4052
26,15,9891,1480,3105,255,704,807,1081,345,1610,893,338,597,226,916,4022
13,28,9945,1384,3108,223,676,791,1070,432,1637,785,303,621,164,800,3782
17,24,9939,1523,3378,178,549,751,995,449,1767,800,274,571,223,834,3975
26,15,9917,1515,3197,305,798,804,1114,404,1757,832,296,576,195,851,4139
27,14,9945,1581,3376,294,774,733,901,384,1697,976,311,513,226,769,4189
19,22,9895,1516,3306,263,729,925,1183,442,1680,736,337,565,183,938,4220
10,31,9854,1503,3322,200,596,672,950,532,1611,757,301,513,144,929,3878
8,33,9859,1633,3509,301,840,763,985,340,1496,839,345,581,187,968,4330
19,22,9925,1520,3472,337,955,780,981,503,1735,875,317,606,146,865,4157
9,32,9829,1467,3366,331,955,781,1007,355,1621,863,293,620,186,929,4046
8,33,9871,1517,3387,244,739,618,862,466,1707,843,253,560,228,812,3896
23,18,9995,1549,3398,254,770,727,974,478,1788,771,304,543,183,818,4079
17,24,9920,1631,3431,159,442,810,1116,523,1742,796,326,581,176,831,4231
23,18,9914,1483,3226,243,695,738,975,451,1725,793,297,525,214,899,3947
18,23,9996,1504,3477,312,916,593,795,437,1755,864,297,528,184,917,3913
5,36,9927,1550,3509,211,602,740,969,487,1731,778,297,646,133,899,4051
4,37,9901,1425,3274,206,603,748,953,453,1573,744,291,578,209,833,3804
13,28,9910,1593,3429,279,790,619,795,396,1586,857,305,512,146,805,4084
11,30,9933,1540,3430,389,1093,660,854,407,1614,902,298,567,152,809,4129
23,18,9917,1514,3376,215,621,911,1116,500,1815,819,335,585,245,908,4154
25,16,9890,1456,3189,440,1170,752,1065,404,1762,805,257,562,224,833,4104
15,26,9892,1548,3378,260,713,699,915,470,1711,831,332,579,230,846,4055
22,19,9863,1638,3372,365,885,781,1037,425,1736,972,252,588,217,899,4422
24,17,9992,1493,3234,228,663,799,985,436,1605,802,273,481,168,875,4013
7,34,9888,1519,3383,234,680,684,941,479,1716,856,279,601,158,927,3956
21,20,9934,1513,3330,256,783,706,955,451,1763,831,243,539,177,857,3988
15,26,9882,1591,3286,291,736,775,1018,376,1593,899,222,551,166,942,4248
21,20,9858,1562,3317,206,599,805,1073,469,1772,1087,314,624,202,929,4135
11,30,9917,1471,3335,208,609,723,960,461,1703,723,242,591,206,907,3873
20,21,9887,1464,3187,259,707,707,899,365,1639,836,247,533,170,785,3894
23,18,9887,1464,3121,192,535,713,913,312,1623,917,347,543,166,844,3833
13,28,9924,1396,3151,178,607,747,971,425,1644,796,276,591,169,839,3717
26,15,9977,1510,3287,238,712,725,993,487,1809,875,279,565,192,833,3983
7,34,9838,1444,3319,233,702,782,1038,429,1598,815,277,557,151,841,3903
28,13,9861,1515,3242,326,897,703,914,356,1660,966,257,525,166,782,4059
17,24,9872,1510,3264,320,828,888,1143,391,1653,829,317,610,144,861,4228
9,32,9869,1471,3318,233,652,642,902,466,1578,802,302,513,149,807,3817
10,31,9932,1587,3525,326,861,634,846,490,1688,828,361,617,191,952,4134
18,23,9924,1580,3447,362,935,829,1036,470,1693,987,293,551,170,814,4351
13,28,9867,1451,3354,291,829,761,985,449,1710,796,295,631,213,922,3954
9,32,9940,1490,3308,260,751,731,1036,466,1691,822,297,646,159,866,3971
27,14,9893,1529,3329,260,731,754,977,475,1799,856,283,504,183,762,4072
16,25,10016,1541,3430,159,477,736,999,510,1707,841,367,591,199,898,3977
28,13,9905,1522,3153,286,744,811,1066,385,1730,859,269,569,198,861,4141
13,28,9924,1413,3317,241,696,682,910,426,1618,771,323,503,183,854,3749
5,36,9868,1544,3494,268,751,754,985,550,1797,795,285,712,191,921,4110
5,36,9915,1444,3312,203,657,706,921,460,1631,852,220,515,183,926,3797
18,23,9939,1441,3215,221,599,752,957,410,1644,793,308,517,164,892,3855
19,22,9914,1535,3464,403,1063,829,1020,429,1673,882,312,555,253,899,4302
25,16,10020,1521,3340,235,702,929,1120,464,1763,786,303,544,233,934,4206
23,18,9971,1473,3226,405,1073,717,1009,411,1716,799,266,554,183,843,4068
15,26,10006,1551,3406,199,598,697,916,436,1732,896,313,529,162,824,3998
17,24,9991,1618,3433,343,946,708,916,383,1609,980,271,553,163,847,4287
18,23,9875,1451,3287,261,737,695,881,493,1596,859,313,523,192,825,3858
13,28,9954,1589,3496,203,594,723,992,526,1785,869,304,649,183,896,4104
25,16,9892,1550,3354,313,839,745,974,439,1714,848,283,523,161,830,4158
6,35,9923,1543,3432,179,550,749,985,501,1683,855,295,587,162,923,4014
18,23,9892,1502,3273,224,631,784,1028,461,1605,975,309,596,225,955,4012
3,38,9991,1508,3435,195,609,736,993,493,1630,754,321,625,229,970,3947
17,16,8037,1204,2659,250,680,447,625,315,1320,712,283,448,144,590,3105
15,18,7923,1156,2510,186,493,523,670,255,1225,773,243,476,192,689,3021
3,30,7943,1115,2642,144,473,490,657,322,1289,643,209,479,157,606,2864
24,9,7971,1244,2708,219,551,486,666,417,1500,747,236,479,163,574,3193
10,23,7992,1126,2675,212,634,617,855,413,1402,608,248,507,116,688,3081
13,20,8049,1190,2683,257,737,472,610,299,1344,696,279,462,171,623,3109
18,15,8050,1307,2763,219,653,637,867,396,1404,748,279,465,145,652,3470
7,26,7956,1123,2630,154,452,530,699,396,1297,595,223,455,149,653,2930
11,22,7978,1228,2721,268,669,465,614,313,1273,698,258,430,200,713,3189
12,21,8000,1227,2744,239,658,481,625,352,1334,710,252,467,127,694,3174
19,14,7995,1147,2652,208,537,658,844,401,1413,617,261,445,158,706,3160
16,17,7966,1199,2711,264,739,505,723,419,1399,623,264,399,142,705,3167
15,18,8080,1200,2693,175,571,588,775,404,1503,682,175,449,163,558,3163
15,18,7926,1185,2721,136,432,505,670,414,1338,655,323,462,145,674,3011
18,15,8099,1208,2616,186,519,585,774,334,1353,661,292,506,181,673,3187
14,19,7956,1220,2808,208,640,572,743,403,1415,735,271,465,139,686,3220
13,20,8026,1200,2718,242,715,659,842,382,1430,662,220,470,157,628,3301
13,20,7954,1112,2636,272,753,539,707,360,1327,658,259,480,125,658,3035
10,23,7970,1148,2539,133,372,541,717,351,1339,657,252,500,140,681,2970
14,19,7944,1169,2687,248,737,579,774,365,1337,670,297,496,142,694,3165
21,12,7996,1188,2638,215,648,713,886,399,1471,553,238,532,254,697,3304
16,17,7951,1098,2548,339,916,492,758,371,1370,649,220,460,147,600,3027
16,17,7953,1243,2758,170,470,459,607,343,1372,700,276,378,175,606,3115
14,19,7918,1221,2733,212,663,519,689,361,1366,736,235,475,181,646,3173
8,25,8024,1159,2693,214,668,531,676,368,1319,635,259,468,149,629,3063
6,27,7966,1219,2875,191,637,541,722,410,1406,621,288,454,162,674,3170
22,11,8010,1298,2785,258,693,499,676,362,1385,742,241,413,138,555,3353
10,23,8036,1102,2548,186,545,540,703,338,1365,649,201,512,159,787,2930
11,22,8026,1251,2788,129,419,583,769,437,1401,728,276,436,173,760,3214
9,24,7917,1169,2717,182,539,517,682,383,1352,605,250,486,219,698,3037
19,22,9889,1524,3317,346,934,563,763,366,1653,978,336,587,193,745,3957
14,27,9963,1488,3287,259,721,643,809,365,1626,892,308,562,167,859,3878
23,18,9922,1462,3260,311,883,708,955,493,1734,861,306,568,206,758,3943
6,35,9924,1376,3323,231,723,723,984,465,1613,703,302,546,206,803,3706
21,20,9928,1477,3341,220,658,658,846,502,1727,941,294,553,156,834,3832
10,31,9839,1490,3447,277,805,673,894,493,1648,775,341,557,142,927,3930
17,24,10030,1565,3434,294,805,645,801,371,1714,940,322,592,234,876,4069
19,22,10022,1638,3484,243,752,739,1059,553,1836,950,355,632,232,852,4258
11,30,9945,1465,3345,251,718,669,952,502,1712,847,278,594,185,817,3850
19,22,9884,1559,3466,331,826,674,842,468,1803,869,294,587,163,896,4123
16,25,9895,1531,3377,438,1213,747,1003,460,1740,928,337,665,163,880,4247
19,21,9633,1373,3165,249,774,677,899,484,1778,804,273,607,233,800,3672
24,17,9889,1522,3285,290,845,686,987,480,1708,882,373,567,206,854,4020
16,25,9864,1490,3316,359,1017,836,1165,442,1759,821,305,602,205,757,4175
24,17,9895,1471,3268,189,558,705,918,483,1692,892,351,527,207,856,3836
29,12,9922,1536,3177,359,933,643,879,361,1582,932,340,575,215,773,4074
17,24,9942,1529,3557,309,869,589,814,483,1765,907,342,583,262,783,3956
11,30,9873,1482,3375,239,773,710,949,495,1713,942,332,589,180,760,3913
11,30,9924,1468,3278,266,732,698,869,456,1668,798,249,585,201,874,3900
23,18,9890,1470,3355,418,1161,628,830,438,1654,768,314,484,172,850,3986
26,15,9948,1513,3245,288,834,907,1104,434,1787,829,344,633,307,825,4221
8,33,9867,1539,3470,221,748,519,684,434,1757,941,262,553,180,792,3818
11,30,9855,1490,3429,251,706,528,708,452,1698,861,315,522,182,760,3759
8,33,9890,1544,3440,235,719,604,799,472,1689,962,300,631,207,861,3927
11,30,9961,1487,3357,358,982,597,778,431,1648,878,267,588,173,738,3929
8,33,9974,1496,3486,292,834,646,856,476,1627,841,349,586,177,839,3930
23,18,9977,1561,3360,339,924,698,886,329,1658,976,351,569,219,727,4159
13,28,10000,1494,3343,288,847,727,905,413,1633,869,266,566,205,946,4003
13,28,9971,1492,3406,244,700,699,912,520,1704,901,367,603,246,870,3927
7,34,9899,1395,3340,268,788,573,791,440,1751,853,288,637,186,853,3631
14,27,9926,1549,3356,395,1080,654,842,362,1609,995,350,618,165,815,4147
9,32,9884,1488,3469,281,838,677,873,494,1715,825,323,601,177,904,3934
16,25,9995,1439,3263,341,980,737,974,382,1572,827,350,566,157,873,3956
18,23,9966,1496,3375,271,755,723,990,376,1739,862,274,489,179,753,3986
21,20,9972,1395,3229,266,752,751,968,451,1761,874,302,616,190,783,3807
14,27,9879,1506,3428,293,826,696,920,459,1690,776,308,543,122,821,4001
23,18,9879,1616,3454,362,941,598,758,416,1647,979,343,549,184,814,4192
14,27,9889,1547,3451,340,965,780,1074,498,1803,876,315,649,198,937,4214
12,29,9891,1588,3598,271,807,693,1036,623,1866,809,360,581,186,813,4140
24,17,9937,1599,3487,395,1036,661,912,436,1812,917,322,622,212,911,4254
21,20,9900,1556,3337,379,1066,859,1200,451,1808,872,302,618,219,868,4350
21,20,9923,1440,3297,295,798,718,935,399,1770,792,279,592,188,864,3893
23,18,9894,1566,3375,356,995,820,1125,420,1713,956,324,530,181,892,4308
13,28,9878,1544,3505,387,1000,705,935,405,1685,943,305,606,213,820,4180
23,18,9895,1542,3373,184,543,570,781,486,1752,906,320,524,166,759,3838
22,19,9978,1527,3122,340,948,703,921,289,1493,950,369,589,186,837,4097
5,36,9971,1491,3381,278,783,699,937,466,1656,880,288,589,214,866,3959
16,25,9941,1575,3583,318,919,871,1128,517,1808,974,363,557,146,718,4339
12,29,9908,1533,3384,238,656,722,943,449,1638,856,335,548,195,958,4026
18,23,9952,1503,3386,373,1014,607,794,417,1643,847,296,462,182,910,3986
25,16,9918,1567,3412,336,977,819,1000,430,1805,843,329,604,229,957,4289
4,37,9943,1454,3396,280,807,621,830,400,1685,834,309,566,162,859,3809
9,32,9881,1544,3607,283,929,671,932,466,1745,837,390,656,168,959,4042
22,19,9898,1543,3429,374,1041,735,963,452,1759,797,334,605,177,902,4195
23,18,9952,1571,3564,396,1050,801,993,507,1880,928,226,530,201,840,4339
11,30,9886,1499,3406,233,706,822,1098,507,1810,765,303,589,157,900,4053
30,11,9925,1642,3461,327,873,668,844,408,1779,961,320,581,191,800,4279
