33,8,9868,1554,3275,289,773,1023,1363,455,1743,1024,359,604,299,917,4420
21,20,9919,1504,3253,169,505,701,941,468,1685,878,244,469,209,851,3878
21,20,10013,1674,3525,280,732,1039,1286,473,1728,918,307,551,289,938,4667
33,8,9935,1503,3295,307,823,777,959,449,1834,867,288,530,191,739,4090
25,16,9988,1621,3564,334,862,800,1009,480,1878,861,271,556,258,931,4376
11,30,9880,1462,3308,262,759,663,919,446,1629,888,287,570,276,819,3849
36,5,9907,1668,3515,287,786,803,1055,520,1876,1032,368,561,247,856,4426
16,25,9865,1454,3170,207,562,790,1046,436,1629,714,300,560,213,882,3905
28,13,10045,1541,3306,314,826,737,979,417,1680,791,346,519,230,808,4133
22,19,9908,1548,3404,265,719,851,1088,502,1701,992,317,534,152,980,4212
11,30,9937,1510,3421,250,752,758,1020,489,1694,836,278,551,156,915,4028
19,22,9879,1450,3265,325,879,793,1017,450,1677,847,278,516,195,909,4018
28,13,9849,1447,3128,273,762,781,965,413,1661,859,303,493,172,821,3948
20,21,9919,1584,3528,404,1103,813,1031,475,1767,834,295,570,90,857,4385
15,26,9865,1487,3283,164,466,762,1002,483,1769,818,297,650,197,793,3900
32,9,9861,1468,3205,393,1057,822,1161,441,1814,795,299,565,226,807,4151
24,17,9827,1500,3263,173,521,832,1102,526,1712,866,318,536,208,815,4005
28,13,9815,1744,3357,276,682,856,1155,464,1764,934,284,601,222,811,4620
34,7,9913,1568,3299,293,782,825,1063,579,1762,907,305,486,222,804,4254
11,30,9976,1509,3383,295,819,875,1114,451,1667,793,280,589,181,944,4188
28,13,9919,1548,3215,324,809,593,808,347,1649,893,229,449,165,738,4013
18,23,9952,1569,3333,236,608,794,934,384,1651,945,264,504,214,783,4168
33,8,9869,1595,3282,204,544,911,1175,462,1721,1049,355,550,192,853,4305
13,28,9833,1507,3338,203,605,776,998,501,1672,878,324,546,194,859,3993
34,7,9983,1630,3457,269,743,757,986,532,1780,1019,325,475,185,824,4286
24,17,9889,1559,3188,244,729,752,1009,371,1556,1038,363,556,176,900,4114
31,10,9942,1474,3198,237,655,846,1110,426,1711,873,329,599,283,797,4031
24,17,9961,1558,3447,174,517,728,967,488,1887,904,257,551,254,814,4018
35,6,9869,1586,3194,297,784,765,1066,388,1727,1003,268,494,229,740,4234
28,13,9933,1559,3384,264,724,793,969,450,1723,941,313,502,223,794,4175
34,7,9895,1608,3372,281,788,1012,1325,447,1714,983,346,543,236,906,4509
17,24,9911,1437,3280,174,594,783,1048,521,1684,834,295,525,169,893,3831
18,23,9862,1696,3585,332,847,868,1100,412,1653,1000,416,590,153,918,4592
23,18,9992,1574,3451,309,883,781,1041,468,1707,915,266,526,172,847,4238
23,18,9857,1553,3457,328,941,783,1012,430,1782,867,292,548,254,919,4217
21,20,9854,1486,3215,239,718,744,1004,461,1721,967,280,665,240,769,3955
34,7,9842,1595,3477,278,792,792,1011,495,1847,960,307,523,217,774,4260
23,18,9986,1592,3444,185,578,804,1086,547,1824,747,319,606,223,825,4173
24,17,9966,1501,3292,251,731,714,956,424,1703,755,309,486,243,811,3967
28,13,9996,1546,3520,333,897,671,880,528,1770,876,283,513,201,906,4096
10,31,9865,1556,3413,192,579,696,957,473,1786,848,300,634,175,800,4000
8,33,9888,1388,3278,171,582,824,1062,443,1680,796,280,530,185,810,3771
24,17,9911,1585,3412,292,782,674,866,455,1715,972,320,537,153,801,4136
18,23,9945,1587,3446,354,1052,716,905,429,1698,870,289,534,151,829,4244
27,14,9880,1549,3253,203,608,867,1094,460,1752,820,319,579,236,835,4168
34,7,9833,1549,3205,401,1071,823,1111,406,1782,810,255,555,231,796,4322
12,29,9915,1539,3327,214,669,667,893,470,1650,892,334,556,209,831,3959
32,9,9865,1701,3417,365,885,850,1080,485,1791,940,227,569,201,814,4617
26,15,9862,1481,3219,263,725,807,1048,477,1691,872,250,464,180,840,4032
18,23,9989,1625,3511,248,703,746,1028,498,1778,823,286,564,208,900,4244
29,12,9847,1637,3329,298,764,752,1014,436,1745,998,272,523,203,812,4324
25,16,9896,1608,3345,227,661,843,1100,430,1720,905,247,506,218,878,4286
32,9,9902,1665,3258,233,608,849,1160,403,1688,1101,361,572,197,930,4412
15,26,9917,1536,3364,224,616,721,935,505,1721,834,249,567,215,845,4017
24,17,9847,1507,3242,243,720,639,829,397,1583,966,250,515,171,769,3896
33,8,9906,1559,3098,216,584,746,982,327,1558,1005,329,573,180,834,4080
21,20,9904,1477,3214,215,596,764,1028,423,1648,932,248,532,267,798,3933
36,5,9879,1532,3300,273,703,767,1015,480,1812,952,313,539,276,806,4104
12,29,9913,1442,3325,276,787,764,1037,427,1705,905,267,568,190,807,3924
29,12,9842,1554,3222,319,871,734,936,424,1738,988,300,582,186,793,4161
33,8,9842,1635,3349,342,877,971,1286,400,1790,984,288,520,209,858,4583
21,20,10011,1585,3329,239,604,725,952,465,1589,928,293,488,179,822,4134
26,15,9922,1664,3522,359,888,656,849,465,1637,1019,376,540,215,854,4343
25,16,9972,1590,3528,315,908,839,1047,492,1818,968,288,497,201,827,4334
24,17,9921,1552,3433,294,824,831,1050,465,1861,815,289,579,244,860,4229
23,18,9925,1525,3286,253,768,815,1151,489,1765,991,288,627,243,867,4118
30,11,9944,1599,3428,264,756,787,1002,514,1806,945,319,527,239,793,4249
30,11,9875,1659,3371,150,449,750,982,460,1654,850,404,510,242,807,4218
30,11,9893,1509,3148,261,735,949,1222,405,1726,780,275,515,232,813,4228
22,19,9922,1401,3227,242,718,741,971,436,1724,774,294,523,216,828,3785
12,29,9923,1546,3520,321,814,765,992,535,1844,855,307,644,231,904,4178
19,22,10087,1474,3325,256,680,721,960,449,1717,871,237,554,203,881,3925
28,13,9891,1503,3201,223,633,700,940,414,1648,898,316,484,196,827,3929
23,18,9874,1605,3403,362,1018,860,1067,418,1643,875,313,539,221,844,4432
30,11,9993,1545,3269,252,702,1048,1281,439,1744,886,351,560,254,902,4390
29,12,9862,1483,3183,365,1028,736,1092,452,1825,837,282,626,201,797,4067
26,15,9937,1574,3370,244,650,729,935,414,1696,965,308,472,194,768,4121
23,18,10020,1601,3411,358,911,764,1023,438,1690,965,274,563,195,819,4324
30,11,9952,1500,3312,257,766,781,954,503,1630,877,347,495,166,760,4038
11,30,9931,1545,3483,225,683,732,989,545,1811,806,304,633,208,909,4047
36,5,9897,1598,3274,372,888,776,1010,390,1719,988,319,531,211,726,4344
16,25,9868,1601,3323,166,541,742,991,462,1622,940,286,565,187,884,4110
21,20,9989,1562,3316,211,624,806,1033,437,1630,946,320,516,260,910,4141
20,21,9945,1540,3453,197,573,753,1006,520,1757,838,344,584,273,880,4030
23,10,8121,1225,2690,242,650,578,760,338,1398,769,253,427,158,588,3270
24,9,8025,1185,2576,177,495,494,638,255,1335,784,255,453,169,626,3041
4,29,7951,1078,2651,119,419,600,805,355,1282,683,188,419,204,643,2875
